time,open,high,low,close,EMA Fast,EMA Slow,LongSignal,ShortSignal
1771504800,24875.134776050374,24894.5,24875.134776050374,24885.5,24870.900716696426,24869.52874062996,1,
1771504920,24880.317388025185,24896,24879.75,24888.3125,24872.48360608766,24870.265358644472,1,
1771505040,24884.314944012593,24895.25,24884.314944012593,24892.0625,24874.263505534236,24871.12014850155,1,
1771505160,24888.188722006296,24895,24888.188722006296,24891.375,24875.819095940216,24871.91445640345,1,
1771505280,24889.781861003146,24892.25,24883.75,24889.0625,24877.023041763834,24872.586928701356,1,
1771505400,24889.422180501573,24890.25,24883,24887.25,24877.95276523985,24873.161951105223,1,
1771505520,24888.336090250785,24889.5,24875.75,24882.375,24878.354786581684,24873.523247140314,1,
1771505640,24885.355545125392,24885.355545125392,24868.75,24875.25,24878.072533256076,24873.59096293873,,
1771505760,24880.302772562696,24880.302772562696,24866.75,24871.8125,24877.503439323704,24873.521219294074,,
1771505880,24876.057636281348,24876.057636281348,24868,24871.375,24876.946308476094,24873.437053831563,,
1771506000,24873.716318140672,24874.25,24861.25,24869.0625,24876.22959861463,24873.265502700913,,
1771506120,24871.389409070336,24878.25,24857.75,24866.875,24875.379180558757,24873.014894751857,,
1771506240,24869.13220453517,24869.13220453517,24854.25,24859.8125,24873.964027780687,24872.497153781198,,
1771506360,24864.472352267585,24864.472352267585,24846,24855.1875,24872.257070709715,24871.818343828993,,
1771506480,24859.829926133792,24859.829926133792,24845,24851.125,24870.33597337247,24871.006840149425,,1
1771506600,24855.477463066898,24857.25,24842.75,24851.3125,24868.606566702245,24870.234513084743,,1
1771506720,24853.39498153345,24859,24849.25,24854.8125,24867.352560638403,24869.62972825789,,1
1771506840,24854.103740766725,24856,24847.5,24852.875,24866.036418762185,24868.972680090912,,1
1771506960,24853.489370383362,24853.489370383362,24832.75,24843.75,24864.010380692896,24867.983555381463,,1
1771507080,24848.619685191683,24848.619685191683,24830.25,24837.875,24861.634436993543,24866.802827719446,,1
1771507200,24843.24734259584,24846.25,24829.25,24837.0625,24859.400624539583,24865.6365403579,,1
1771507320,24840.154921297923,24840.154921297923,24825.5,24830,24856.72784049053,24864.239028971315,,1
1771507440,24835.07746064896,24835.07746064896,24810.75,24821.1875,24853.496900445938,24862.550733717537,,1
1771507560,24828.13248032448,24828.13248032448,24814,24819.9375,24850.446045859942,24860.879626512928,,1
1771507680,24824.03499016224,24834.75,24817.25,24825.4375,24848.172541690856,24859.489739198696,,1
1771507800,24824.73624508112,24842.75,24796.25,24821.0625,24845.707992446234,24857.982788641886,,1
1771507920,24822.89937254056,24836.25,24813,24824.5,24843.77999313294,24856.66973810691,,1
1771508040,24823.69968627028,24852.75,24823.69968627028,24841.8125,24843.601130120853,24856.087101318404,,1
1771508160,24832.75609313514,24881,24832.75609313514,24862.375,24845.30784556441,24856.333685580426,,
1771508280,24847.56554656757,24880,24847.56554656757,24867.875,24847.359405058556,24856.7862861459,,
1771508400,24857.720273283783,24870.5,24850.75,24862.25,24848.713095507777,24857.000549434295,,
1771508520,24859.98513664189,24870.75,24853.5,24861.5625,24849.881223188888,24857.17944945648,,
1771508640,24860.773818320944,24860.773818320944,24836.25,24848.75,24849.77838471717,24856.848882811126,,1
1771508760,24854.761909160472,24860,24842,24850.375,24849.832622470156,24856.595005053827,,1
1771508880,24852.568454580236,24863.5,24852.5,24857.75,24850.55238406378,24856.640298973285,,
1771509000,24855.159227290118,24868.5,24851.25,24859.4375,24851.360121876165,24856.749993131194,,
1771509120,24857.29836364506,24880.75,24857.29836364506,24869.75,24853.031928978333,24857.259797322127,,
1771509240,24863.52418182253,24879.5,24863.52418182253,24874.375,24854.972208162122,24857.93098174087,,
1771509360,24868.949590911267,24875,24854,24864.1875,24855.809961965566,24858.17633539809,,
1771509480,24866.568545455633,24866.568545455633,24851,24855.0625,24855.742010877788,24858.054224206007,,1
1771509600,24860.81552272782,24866,24852.5,24858.1875,24855.964328070717,24858.059450707733,,
1771509720,24859.50151136391,24861.75,24840.75,24851.1875,24855.53007097338,24857.789962444684,,1
1771509840,24855.344505681955,24855.344505681955,24831.75,24838.5,24853.981882703072,24857.033493329207,,1
1771509960,24846.922252840977,24846.922252840977,24831.75,24837.0625,24852.44375700279,24856.25031712022,,1
1771510080,24841.992376420487,24841.992376420487,24828,24834.9375,24850.852279093448,24855.414520370407,,1
1771510200,24838.464938210243,24838.5,24828,24833.5,24849.274799175862,24854.555127414704,,1
1771510320,24835.98246910512,24848.75,24833.25,24839.8125,24848.414590159875,24853.976985163146,,1
1771510440,24837.89748455256,24853.75,24837.89748455256,24847.6875,24848.348491054432,24853.73033868616,,1
1771510560,24842.79249227628,24856.25,24842.79249227628,24852.3125,24848.708855504028,24853.674737169054,,
1771510680,24847.552496138138,24870.5,24846.25,24859.375,24849.678505003663,24853.898276887914,,
1771510800,24853.46374806907,24874,24853.46374806907,24869.375,24851.469095457876,24854.505207206035,,
1771510920,24861.419374034536,24872.25,24861.419374034536,24868.8125,24853.04576859807,24855.06627751168,,
1771511040,24865.115937017268,24873,24861,24866.125,24854.234789634607,24855.499952903378,,
1771511160,24865.620468508634,24865.620468508634,24830.25,24846.8125,24853.56003603146,24855.159268475792,,1
1771511280,24856.216484254317,24856.216484254317,24830.25,24834.5,24851.827305483144,24854.349101084586,,1
1771511400,24845.358242127157,24883.25,24813.5,24847,24851.38845953013,24854.060901042052,,1
1771511520,24846.17912106358,24876.25,24830.5,24854.125,24851.637235936483,24854.06341472668,,
1771511640,24850.15206053179,24858.75,24794.5,24828.375,24849.522487214985,24853.05602591387,,1
1771511760,24839.263530265896,24839.263530265896,24762.5,24800.1875,24845.03748837726,24850.982750387837,,1
1771511880,24819.72551513295,24837.75,24785.25,24812.1875,24842.05112579751,24849.461368019685,,1
1771512000,24815.956507566472,24817.5,24780.25,24798.1875,24838.06352345228,24847.450628097344,,1
1771512120,24807.072003783236,24830.25,24773.5,24800.5,24834.64865768389,24845.60942699549,,1
1771512240,24803.786001891618,24858.5,24777.5,24807.9375,24832.22037062172,24844.132096525078,,1
1771512360,24805.86175094581,24825.5,24777,24799.25,24829.223064201564,24842.372014308407,,1
1771512480,24802.555875472906,24846.75,24794.25,24820.375,24828.418694728694,24841.50938629631,,1
1771512600,24811.465437736453,24857.25,24811.465437736453,24836.125,24829.119267935177,24841.298233892536,,
1771512720,24823.795218868225,24888,24823.795218868225,24862.8125,24832.182289031978,24842.141930602633,,
1771512840,24843.303859434112,24910.25,24843.303859434112,24890.25,24837.46117184725,24844.028521559394,,
1771512960,24866.776929717056,24920,24866.776929717056,24906.875,24843.771519861137,24846.49308934138,,
1771513080,24886.82596485853,24908.75,24868.5,24891.6875,24848.12751805558,24848.26541917113,,
1771513200,24889.256732429265,24901.75,24842.25,24879.8125,24851.007970959618,24849.502559595792,1,
1771513320,24884.53461621463,24950.5,24884.53461621463,24918.25,24857.12088269056,24852.19853765086,1,
1771513440,24901.392308107315,24947.25,24901.392308107315,24926.25,24863.40534790051,24855.102516566512,1,
1771513560,24913.821154053658,24920.5,24890.75,24907.875,24867.448043545915,24857.172025720767,1,
1771513680,24910.84807702683,24912.5,24887,24901.375,24870.53231231447,24858.905475692503,1,
1771513800,24906.111538513414,24914.75,24882.25,24895.8125,24872.830511194974,24860.35280997907,1,
1771513920,24900.96201925671,24902.75,24861.75,24885.375,24873.97091926816,24861.334072332833,1,
1771514040,24893.168509628355,24917,24869.25,24896.0625,24875.979244789236,24862.695971457037,1,
1771514160,24894.615504814177,24929.75,24894.615504814177,24917.875,24879.787949808397,24864.85985492931,1,
1771514280,24906.24525240709,24930.75,24879,24909.875,24882.52313618945,24866.625154736004,1,
1771514400,24908.060126203545,24918.75,24859.75,24885,24882.748305626774,24867.34573690322,1,
1771514520,24896.530063101774,24904.25,24857,24876.8125,24882.20868693343,24867.716982514856,,
1771514640,24886.671281550887,24920.5,24884,24897.5,24883.598806303118,24868.88494398486,1,
1771514760,24892.085640775444,24907,24871.25,24889.6875,24884.152323911927,24869.700730495257,1,
1771514880,24890.886570387724,24890.886570387724,24855.5,24870.0625,24882.871430829025,24869.714917534657,,
1771515000,24880.47453519386,24910.75,24849.5,24879.5,24882.564937117295,24870.098646258786,1,
1771515120,24879.98726759693,24935.75,24879.98726759693,24916.3125,24885.63289737936,24871.910954248637,1,
1771515240,24898.149883798465,24944.5,24898.149883798465,24930.1875,24889.68331579942,24874.196308983985,1,
1771515360,24914.168691899235,24927.75,24902.75,24918.1875,24892.2746052722,24875.921453729712,1,
1771515480,24916.178095949617,24938.25,24916.178095949617,24922.875,24895.056459338364,24877.762769269724,1,
1771515600,24919.52654797481,24937,24909,24921.875,24897.49450848942,24879.492660670912,1,
1771515720,24920.700773987402,24933,24915,24923.375,24899.847280444927,24881.213536723033,1,
1771515840,24922.0378869937,24928,24904.5,24916.4375,24901.35548222266,24882.59486861625,1,
1771515960,24919.23769349685,24932.5,24905.75,24916.125,24902.698165656966,24883.909775729335,1,
1771516080,24917.681346748424,24926.5,24903.25,24916.3125,24903.935832415424,24885.180470798772,1,
1771516200,24916.996923374212,24920.75,24867.25,24893.8125,24903.01552946857,24885.51898174784,,
1771516320,24905.404711687108,24905.404711687108,24865,24874.6875,24900.440254062334,24885.094217757727,,
1771516440,24890.046105843554,24899.75,24862,24883.625,24898.911594602123,24885.03660137507,,
1771516560,24886.835552921777,24919,24886.835552921777,24906.125,24899.567358729204,24885.863597399577,1,
1771516680,24896.48027646089,24927.75,24896.48027646089,24915.6875,24901.032826117458,24887.033162207437,1,
1771516800,24906.083888230445,24934,24906.083888230445,24925.375,24903.24575101587,24888.5367636895,1,
1771516920,24915.729444115223,24926.5,24888,24907.9375,24903.67227365079,24889.297576878147,1,
1771517040,24911.83347205761,24911.83347205761,24882,24889.9375,24902.423657864354,24889.322671902533,,
1771517160,24900.885486028805,24900.885486028805,24852,24873.125,24899.76014351305,24888.687469082826,,
1771517280,24887.005243014402,24898.75,24863.75,24880.875,24898.04331228459,24888.381097746245,,
1771517400,24883.9401215072,24908.5,24873.5,24888.9375,24897.215511167808,24888.402917442472,,
1771517520,24886.4388107536,24914.25,24876.5,24892.375,24896.775464698007,24888.558685385906,,
1771517640,24889.4069053768,24926.25,24889.4069053768,24912.125,24898.17087699819,24889.48285458646,1,
1771517760,24900.7659526884,24938,24900.7659526884,24929.625,24901.030342725626,24891.057056367383,1,
1771517880,24915.1954763442,24953.25,24915.1954763442,24940.375,24904.60712975057,24892.991093372584,1,
1771518000,24927.785238172102,24958.75,24927.785238172102,24948.375,24908.58602704597,24895.163011279543,1,
1771518120,24938.08011908605,24961.75,24938.08011908605,24953.625,24912.6804791327,24897.45563828819,1,
1771518240,24945.852559543026,24955.75,24924.25,24939.875,24915.152708302456,24899.119142669046,1,
1771518360,24942.863779771513,24942.863779771513,24901.5,24915.25,24915.16155300223,24899.751725309474,1,
1771518480,24929.056889885756,24929.056889885756,24872.75,24888.25,24912.715048183847,24899.30067725812,,
1771518600,24908.65344494288,24908.65344494288,24873,24889.1875,24910.576180167132,24898.904082071527,,
1771518720,24898.92047247144,24920,24887,24903.625,24909.94425469739,24899.08921610794,,
1771518840,24901.27273623572,24921,24888.25,24900.6875,24909.102731543084,24899.151893907627,,
1771518960,24900.98011811786,24900.98011811786,24879,24886.5,24907.04793776644,24898.655741205366,,
1771519080,24893.74005905893,24901.75,24885.75,24891.5625,24905.640170696766,24898.377574883587,,
1771519200,24892.651279529466,24897.25,24872,24884.8125,24903.74674608797,24897.845611162662,,
1771519320,24888.731889764735,24888.731889764735,24869.25,24877.3125,24901.343632807246,24897.04039111707,,
1771519440,24883.022194882367,24883.022194882367,24837.75,24861.75,24897.744211642952,24895.65645421052,,
1771519560,24872.386097441184,24872.386097441184,24828.25,24843.75,24892.835646948137,24893.620906986576,,1
1771519680,24858.06804872059,24858.06804872059,24818,24834.3125,24887.515360861944,24891.29508710475,,1
1771519800,24846.190274360295,24846.190274360295,24802,24817.3125,24881.133282601768,24888.393809179073,,1
1771519920,24831.75138718015,24846.25,24801.75,24822.9375,24875.842756910697,24885.826895093618,,1
1771520040,24827.344443590075,24872.5,24827.344443590075,24852.5625,24873.726369918815,24884.522409011515,,1
1771520160,24839.953471795037,24867.5,24836.75,24852.625,24871.80806356256,24883.27153022675,,1
1771520280,24846.28923589752,24855.5,24839.5,24845.0625,24869.376648693236,24881.773136884523,,1
1771520400,24845.67586794876,24850.25,24823.5,24837.375,24866.467407902943,24880.032033477288,,1
1771520520,24841.52543397438,24841.52543397438,24816,24826.3125,24862.816961729946,24877.92538510563,,1
1771520640,24833.918966987192,24833.918966987192,24812.5,24820.0625,24858.93019248177,24875.65625235639,,1
1771520760,24826.990733493596,24848.75,24810.25,24829.875,24856.288811347065,24873.860909126728,,1
1771520880,24828.4328667468,24853,24826.75,24838.25,24854.648919406423,24872.464402886464,,1
1771521000,24833.3414333734,24851.5,24823,24837.5,24853.08992673311,24871.093249832094,,1
1771521120,24835.420716686698,24847.5,24832.75,24840.75,24851.96811521192,24869.90331846613,,1
1771521240,24838.08535834335,24851,24829.25,24838.3125,24850.726695647198,24868.66446284001,,1
1771521360,24838.198929171675,24867,24827,24848.75,24850.546996042907,24867.883503512952,,1
1771521480,24843.474464585837,24875,24843.474464585837,24868.5,24852.179087311735,24867.90767984578,,
1771521600,24855.98723229292,24889.25,24855.98723229292,24877.375,24854.46962482885,24868.278947302806,,
1771521720,24866.681116146457,24900,24866.681116146457,24891.125,24857.80193166259,24869.17487093799,,
1771521840,24878.90305807323,24905,24878,24891.125,24860.831301511447,24870.03566031297,,
1771521960,24885.014029036614,24887,24849.25,24868.625,24861.539819555863,24869.980340300695,,
1771522080,24876.819514518305,24876.819514518305,24851.25,24858.5625,24861.269154141693,24869.53258185753,,1
1771522200,24867.691007259153,24868.5,24850.25,24859.875,24861.142412856087,24869.153853157233,,1
1771522320,24863.783003629578,24870.75,24853.75,24859.8125,24861.02151168735,24868.78752558244,,1
1771522440,24861.79775181479,24863.25,24846.5,24855.5,24860.51955607941,24868.266446147834,,1
1771522560,24858.648875907395,24866.5,24836,24850.5625,24859.6143691631,24867.57217374988,,1
1771522680,24854.6056879537,24855.5,24838,24846,24858.376699239183,24866.726206151845,,1
1771522800,24850.30284397685,24856.75,24841,24846.9375,24857.336772035622,24865.950178459614,,1
1771522920,24848.620171988427,24866,24840.75,24849.25,24856.601610941474,24865.295269500413,,1
1771523040,24848.935085994213,24853.25,24823,24839.25,24855.024191764976,24864.27388638275,,1
1771523160,24844.092542997107,24844.092542997107,24815,24824.5,24852.249265240887,24862.714126132447,,1
1771523280,24834.296271498555,24834.296271498555,24782.75,24803.1875,24847.789104764444,24860.379748637057,,1
1771523400,24818.741885749278,24823.25,24794.25,24804.625,24843.865095240402,24858.193287906193,,1
1771523520,24811.683442874637,24811.683442874637,24770.25,24791.625,24839.11599567309,24855.582766811833,,1
1771523640,24801.65422143732,24806.75,24774.75,24792.8125,24834.90658697554,24853.12118772117,,1
1771523760,24797.23336071866,24809.5,24777.25,24793.5625,24831.14803361413,24850.785552908575,,1
1771523880,24795.39793035933,24795.39793035933,24765,24777.6875,24826.287985103754,24847.918962598436,,1
1771524000,24786.542715179665,24794,24772.75,24783.0625,24822.35839554887,24845.375571908302,,1
1771524120,24784.80260758983,24790.25,24766.5,24781.875,24818.67808686261,24842.885353402093,,1
1771524240,24783.338803794915,24786.25,24770.75,24780.8125,24815.235760784188,24840.451123856914,,1
1771524360,24782.07565189746,24805.75,24777,24790.25,24812.964327985625,24838.48245233311,,1
1771524480,24786.16282594873,24804.75,24786.16282594873,24798.5625,24811.655070896024,24836.916964006323,,1
1771524600,24792.362662974367,24813.75,24790,24800.875,24810.67506445093,24835.503553653132,,1
1771524720,24796.618831487183,24829.5,24796.618831487183,24812.5625,24810.846649500847,24834.603904490265,,1
1771524840,24804.59066574359,24839.25,24804.59066574359,24826.0625,24812.229908637135,24834.26894745143,,
1771524960,24815.326582871796,24829.75,24782.75,24805.5,24811.61809876103,24833.140753433727,,1
1771525080,24810.4132914359,24810.4132914359,24770,24780.6875,24808.806226146393,24831.083763102994,,1
1771525200,24795.55039571795,24795.55039571795,24748,24763.25,24804.664751042175,24828.423615530326,,1
1771525320,24779.400197858973,24785.5,24755,24770.125,24801.524773674704,24826.13739531345,,1
1771525440,24774.762598929487,24798,24769.5,24781.25,24799.68161243155,24824.37710530116,,1
1771525560,24778.006299464745,24788.75,24766.25,24779.5625,24797.8526022105,24822.61966979915,,1
1771525680,24778.784399732373,24802.5,24778.784399732373,24789.875,24797.12736564591,24821.335565101144,,1
1771525800,24784.329699866186,24803.5,24782.5,24791.5625,24796.621468769008,24820.167993920706,,1
1771525920,24787.94609993309,24804,24774.25,24787.5,24795.792244335462,24818.886896119893,,1
1771526040,24787.723049966546,24789.25,24769,24778.8125,24794.248631214057,24817.315351174017,,1
1771526160,24783.267774983273,24783.267774983273,24766.5,24774.4375,24792.447619285507,24815.633866814253,,1
1771526280,24778.852637491636,24790.5,24766.25,24779.1875,24791.242153895917,24814.20459752742,,1
1771526400,24779.02006874582,24790,24769.25,24780.9375,24790.305367178105,24812.90000546752,,1
1771526520,24779.97878437291,24793,24770.75,24781.875,24789.538970161913,24811.68333858644,,1
1771526640,24780.926892186457,24802.5,24776.75,24791.625,24789.728609238104,24810.896737073246,,1
1771526760,24786.27594609323,24821.75,24786.27594609323,24809.625,24791.53737203464,24810.84686503116,,
1771526880,24797.950473046614,24824.75,24797.950473046614,24817.625,24793.908974576945,24811.11267424562,,
1771527000,24807.787736523307,24818.5,24801.25,24809.9375,24795.36611325177,24811.066588981088,,
1771527120,24808.862618261654,24823.25,24799.5,24810.875,24796.776012047063,24811.059075687714,,
1771527240,24809.86880913083,24821,24807.5,24814.9375,24798.42705640642,24811.211170758783,,
1771527360,24812.403154565414,24824,24810,24815.125,24799.945051278566,24811.36465425844,,
1771527480,24813.764077282707,24849,24811.75,24828.5,24802.540955707787,24812.036628601247,,
1771527600,24821.132038641354,24843.75,24821.132038641354,24839.25,24805.878141552534,24813.103819636493,,
1771527720,24830.19101932068,24842.5,24822.75,24832.3125,24808.281265047757,24813.857101219375,,
1771527840,24831.25175966034,24836.5,24820.25,24828.3125,24810.10228640705,24814.42397960293,,
1771527960,24829.78212983017,24846.5,24827.5,24837.625,24812.604351279137,24815.33382354007,,
1771528080,24833.703564915086,24846,24833.25,24841.0625,24815.191455708307,24816.34279124438,,
1771528200,24837.383032457543,24843,24815.25,24830.25,24816.56041428028,24816.888171979896,,
1771528320,24833.81651622877,24833.81651622877,24818.25,24823.4375,24817.185603891165,24817.14500837284,1,
1771528440,24828.627008114385,24830,24813.5,24823.3125,24817.742594446514,24817.386870789593,1,
1771528560,24825.969754057194,24837.75,24825,24830.0625,24818.86258586047,24817.88395428804,1,
1771528680,24828.016127028597,24840.75,24826.75,24833.3125,24820.176214418607,24818.488995296353,1,
1771528800,24830.6643135143,24842.5,24829.5,24834.8125,24821.506785835096,24819.12913273571,1,
1771528920,24832.738406757147,24846.75,24827.75,24837.0625,24822.920941668268,24819.832402040192,1,
1771529040,24834.900453378574,24850,24834.900453378574,24843.75,24824.8144924257,24820.770347058224,1,
1771529160,24839.32522668929,24842.25,24821.25,24831.75,24825.444993114274,24821.20092168339,1,
1771529280,24835.537613344644,24835.537613344644,24794.75,24813.1875,24824.33067555843,24820.88666985267,,
1771529400,24824.36255667232,24824.36255667232,24804.5,24811.875,24823.198341416755,24820.533271034918,,
1771529520,24818.11877833616,24825.5,24807.75,24814.5625,24822.413264924322,24820.299123151195,,
1771529640,24816.34063916808,24817.75,24807.5,24811.4375,24821.41546811302,24819.951608517815,,
1771529760,24813.88906958404,24815.25,24785.25,24799.8125,24819.451561920927,24819.16183955633,,
1771529880,24806.85078479202,24806.85078479202,24760,24774.8125,24815.39346538266,24817.422649769807,,1
1771530000,24790.83164239601,24790.83164239601,24755.75,24771.3125,24811.38610489333,24815.614408602363,,1
1771530120,24781.072071198003,24783.5,24762.5,24773.5,24807.94191353939,24813.962863166977,,1
1771530240,24777.286035599,24785.5,24764.75,24774.125,24804.867648672174,24812.400594023173,,1
1771530360,24775.7055177995,24780.5,24751.5,24766.125,24801.345589701978,24810.585864845794,,1
1771530480,24770.91525889975,24770.91525889975,24753.25,24760.875,24797.666445183615,24808.636419165567,,1
1771530600,24765.895129449877,24787,24765.895129449877,24775.875,24795.685404712378,24807.35165762966,,1
1771530720,24770.88506472494,24789,24762.75,24776,24793.895822465798,24806.12218085987,,1
1771530840,24773.442532362467,24791.5,24765.5,24779.1875,24792.558702241633,24805.065918865366,,1
1771530960,24776.315016181234,24792.75,24773.75,24783.125,24791.70109294694,24804.20549067457,,1
1771531080,24779.72000809062,24787.75,24774.5,24780.0625,24790.643039042672,24803.258706726545,,1
1771531200,24779.89125404531,24801,24779.89125404531,24790.8125,24790.65844458425,24802.77062018825,,1
1771531320,24785.351877022655,24821.25,24785.351877022655,24808.75,24792.303131440225,24803.005105671065,,
1771531440,24797.050938511326,24821,24797.050938511326,24810.4375,24793.951710400204,24803.296572115338,,
1771531560,24803.744219255663,24806,24794.5,24801.75,24794.660645818367,24803.23592222846,,
1771531680,24802.74710962783,24806.25,24788.75,24798.1875,24794.98126892579,24803.037944886168,,
1771531800,24800.467304813916,24803,24789.25,24796.0625,24795.07956265981,24802.764398027888,,1
1771531920,24798.264902406958,24807.5,24789,24796.9375,24795.24846605437,24802.535892222873,,
1771532040,24797.601201203477,24798.5,24786.25,24791.1875,24794.879287322154,24802.09085723374,,1
1771532160,24794.39435060174,24794.39435060174,24778.5,24785,24793.981170292867,24801.4206275383,,1
1771532280,24789.69717530087,24804,24777,24791.25,24793.732882084423,24801.021779399543,,1
1771532400,24790.473587650435,24809.75,24788.5,24799.125,24794.2230746222,24800.94739589368,,
1771532520,24794.799293825217,24806,24790,24795.25,24794.31643147473,24800.723968603732,,1
1771532640,24795.024646912607,24797,24783,24789.875,24793.912664977026,24800.298518854564,,1
1771532760,24792.449823456303,24792.449823456303,24780.25,24788.0625,24793.380831797298,24799.818674977916,,1
1771532880,24790.256161728154,24793.75,24785.25,24789.75,24793.05075617936,24799.42382497878,,1
1771533000,24790.003080864077,24802.5,24782.75,24792.625,24793.012051072146,24799.157204391377,,1
1771533120,24791.314040432037,24817.5,24791.314040432037,24804.5625,24794.06209188377,24799.369176768185,,
1771533240,24797.93827021602,24814,24797.93827021602,24805.6875,24795.118947167062,24799.616954149824,,
1771533360,24801.81288510801,24808.25,24798,24802.5625,24795.79563378824,24799.732465751793,,
1771533480,24802.187692554005,24806.5,24798.75,24802.25,24796.382394352946,24799.831192585058,,
1771533600,24802.218846277003,24810,24793,24800.3125,24796.739676684498,24799.850067385643,,
1771533720,24801.2656731385,24804.5,24792,24797.9375,24796.84856971318,24799.77506474307,,
1771533840,24799.60158656925,24813.5,24796.25,24804.75,24797.566881557435,24799.97016024334,,
1771533960,24802.175793284623,24835.25,24802.175793284623,24820.5,24799.651710506758,24800.775251998504,,
1771534080,24811.33789664231,24837.75,24811.33789664231,24829.3125,24802.348145915235,24801.894359763268,1,
1771534200,24820.325198321156,24833.25,24818.25,24825.9375,24804.492632650214,24802.837228007844,1,
1771534320,24823.131349160576,24836.5,24817.5,24826.875,24806.527393318374,24803.779885733027,1,
1771534440,24825.003174580288,24854.75,24825.003174580288,24840.375,24809.60444847125,24805.2149882533,1,
1771534560,24832.689087290142,24847.5,24832.689087290142,24841.1875,24812.475634973864,24806.625674988467,1,
1771534680,24836.93829364507,24865.75,24836.93829364507,24853.875,24816.239213612604,24808.4785896948,1,
1771534800,24845.406646822536,24871.25,24845.406646822536,24862.75,24820.46746692055,24810.606880295007,1,
1771534920,24854.078323411268,24872,24854.078323411268,24865.0625,24824.521560836864,24812.74239479324,1,
1771535040,24859.570411705634,24869.75,24859.570411705634,24864.9375,24828.19573712442,24814.789261664093,1,
1771535160,24862.253955852815,24868,24858.75,24863.875,24831.439306476746,24816.714192579228,1,
1771535280,24863.064477926408,24869,24859.75,24863.625,24834.365278615223,24818.553832085923,1,
1771535400,24863.344738963206,24864.75,24857.5,24860.25,24836.718435104747,24820.188975925692,1,
1771535520,24861.797369481603,24862.25,24854.25,24858.5625,24838.704259186135,24821.693820007036,1,
1771535640,24860.1799347408,24860.1799347408,24849.25,24855.0625,24840.191371987396,24823.002395693034,1,
1771535760,24857.6212173704,24857.6212173704,24852.5,24854.3125,24841.47511089763,24824.23024292076,1,
1771535880,24855.9668586852,24855.9668586852,24850.75,24852.75,24842.50010081603,24825.348664767003,1,
1771536000,24854.3584293426,24856.75,24830.5,24848.25,24843.022818923662,24826.246756344768,1,
1771536120,24851.304214671298,24868.5,24851.304214671298,24857.5625,24844.34460811242,24827.474824723406,1,
1771536240,24854.43335733565,24855.25,24846,24851.625,24845.00646192038,24828.421890420526,1,
1771536360,24853.029178667824,24857.5,24849,24853.5625,24845.784283563982,24829.407796678544,1,
1771536480,24853.295839333914,24857.5,24847.75,24852.625,24846.406166876346,24830.31827524017,1,
1771536600,24852.960419666957,24852.960419666957,24836.75,24844.0625,24846.193106251223,24830.857264446437,1,
1771536720,24848.511459833477,24848.511459833477,24835.75,24839.125,24845.550551137476,24831.181489370105,,
1771536840,24843.81822991674,24843.81822991674,24834.5,24838.75,24844.932319215888,24831.478293708533,,
1771536960,24841.28411495837,24841.28411495837,24836.75,24839.3125,24844.421426559897,24831.78551748467,,
1771537080,24840.298307479185,24842.5,24837.75,24839.5625,24843.979705963542,24832.090497191155,,
1771537200,24839.930403739592,24842.75,24837,24839.8125,24843.600869057766,24832.393320830717,,
1771537320,24839.871451869796,24841.25,24835.75,24838.625,24843.14851732524,24832.637700405983,,
1771537440,24839.248225934898,24839.248225934898,24828.25,24833.75,24842.29410665931,24832.681319997904,,
1771537560,24836.49911296745,24836.49911296745,24829.25,24831.75,24841.335551508462,24832.644797645044,,
1771537680,24834.124556483723,24835.5,24830,24832.8125,24840.560728644057,24832.651374207984,,
1771537800,24833.46852824186,24838,24833.25,24835.9375,24840.14043513096,24832.780241886103,,
1771537920,24834.703014120932,24840.25,24834.703014120932,24837.75,24839.92312284633,24832.975134361157,,
1771538040,24836.226507060466,24839.75,24830.25,24836.5625,24839.61761167848,24833.1158153666,,
1771538160,24836.39450353023,24840.5,24836.25,24838,24839.470556071345,24833.307352018892,,
1771538280,24837.197251765116,24839,24830.5,24835.875,24839.143687337586,24833.40804409658,,
1771542000,24836.536125882558,24844,24826,24837.3125,24838.977215761442,24833.56116001436,,
1771542120,24836.92431294128,24838.5,24825.25,24834.25,24838.54746887404,24833.58817334713,,
1771542240,24835.58715647064,24850,24835.58715647064,24842.6875,24838.923835340036,24833.945009686457,1,
1771542360,24839.13732823532,24850,24838,24844.5625,24839.436441218215,24834.361381855615,1,
1771542480,24841.849914117658,24852.25,24841.849914117658,24847.5,24840.169492016557,24834.876621782845,1,
1771542600,24844.67495705883,24851,24834.75,24842.5,24840.38135637869,24835.17557779136,1,
1771542720,24843.587478529415,24843.587478529415,24832,24836.6875,24840.045551253355,24835.234868858366,,
1771542840,24840.137489264707,24854.75,24837.25,24845.625,24840.552773866686,24835.642324981567,1,
1771542960,24842.881244632354,24862.25,24842.881244632354,24855.5,24841.91161260608,24836.421057335232,1,
1771543080,24849.19062231618,24860.5,24849.19062231618,24856.6875,24843.254875096438,24837.215819792673,1,
1771543200,24852.93906115809,24859,24852.93906115809,24856,24844.413522814943,24837.95245431061,1,
1771543320,24854.469530579045,24859,24854.25,24856.0625,24845.472520740856,24838.66265218078,1,
1771543440,24855.266015289522,24862.75,24852.75,24857.5,24846.56592794623,24839.401371703105,1,
1771543560,24856.383007644763,24867.5,24856.383007644763,24863.125,24848.071298132938,24840.33171006769,1,
