Timeframe,Strategy,Params,Exit,Contracts,ATR_Period,Trades,Wins,Losses,Win_Rate,PnL,Profit_Factor,Avg_Win,Avg_Loss,Max_DD,Max_Daily_DD,Costs,Final_Equity
3min,Momentum,lookback=5|atr_mult=1.5,SL75_TP150,5,5,351,110,241,31.34,-13691.37,0.84,659.57,357.86,15219.31,2377.2,5686.2,136308.63
3min,Bollinger,bb_period=20|bb_std=2.0,SL50_Trail1x,1,5,643,149,494,23.17,-13697.88,0.26,32.47,37.52,13759.99,1395.36,2083.32,136302.12
1min,Confluence,rsi_period=7|bb_period=20|fast_ema=8|slow_ema=34,SL30_TP60,1,5,3168,1116,2052,35.23,-13698.27,0.78,42.53,29.81,15061.24,1480.77,10264.32,136301.73
1min,Confluence,rsi_period=7|bb_period=20|fast_ema=8|slow_ema=34,SL30_TP60,1,10,3168,1116,2052,35.23,-13698.27,0.78,42.53,29.81,15061.24,1480.77,10264.32,136301.73
1min,Confluence,rsi_period=7|bb_period=20|fast_ema=8|slow_ema=34,SL30_TP60,1,14,3168,1116,2052,35.23,-13698.27,0.78,42.53,29.81,15061.24,1480.77,10264.32,136301.73
5min,RSI_Reversion,rsi_period=14|rsi_buy=30|rsi_sell=70,SL50_TP150_Tr1x,5,5,117,25,92,21.37,-13701.65,0.34,288.62,227.36,13704.16,1447.97,1895.4,136298.35
5min,Momentum,lookback=13|atr_mult=1.5,SL50_Trail1x,1,14,668,153,515,22.9,-13703.91,0.4,59.12,44.17,13782.61,1613.69,2164.32,136296.09
3min,RSI_Reversion,rsi_period=5|rsi_buy=30|rsi_sell=70,SL75_Trail1.5x,1,5,773,208,565,26.91,-13703.94,0.56,83.52,55.0,14632.45,1526.19,2504.52,136296.06
5min,Stochastic,k_per=14|d_per=3|ob=70|os_level=30,SL50_TP150_Tr1x,1,10,598,133,465,22.24,-13710.68,0.3,43.82,42.02,13885.45,1058.52,1937.52,136289.32
5min,Stochastic,k_per=5|d_per=3|ob=75|os_level=25,SL50_TP100,3,5,339,94,245,27.73,-13711.04,0.66,278.25,162.72,14413.3,1540.8,3295.08,136288.96
5min,Stochastic,k_per=5|d_per=3|ob=75|os_level=25,SL50_TP100,3,10,339,94,245,27.73,-13711.04,0.66,278.25,162.72,14413.3,1540.8,3295.08,136288.96
5min,Stochastic,k_per=5|d_per=3|ob=75|os_level=25,SL50_TP100,3,14,339,94,245,27.73,-13711.04,0.66,278.25,162.72,14413.3,1540.8,3295.08,136288.96
2min,EMA_Pullback,fast_ema=13|slow_ema=34,SL100_TP300,5,5,423,109,314,25.77,-13712.66,0.9,1146.18,441.55,20183.66,2395.98,6852.6,136287.34
2min,EMA_Pullback,fast_ema=13|slow_ema=34,SL100_TP300,5,10,423,109,314,25.77,-13712.66,0.9,1146.18,441.55,20183.66,2395.98,6852.6,136287.34
2min,EMA_Pullback,fast_ema=13|slow_ema=34,SL100_TP300,5,14,423,109,314,25.77,-13712.66,0.9,1146.18,441.55,20183.66,2395.98,6852.6,136287.34
5min,Stochastic,k_per=9|d_per=3|ob=70|os_level=30,SL50_TP100,3,5,537,167,370,31.1,-13715.64,0.77,278.39,162.72,15358.92,2100.72,5219.64,136284.36
5min,Stochastic,k_per=9|d_per=3|ob=70|os_level=30,SL50_TP100,3,10,537,167,370,31.1,-13715.64,0.77,278.39,162.72,15358.92,2100.72,5219.64,136284.36
5min,Stochastic,k_per=9|d_per=3|ob=70|os_level=30,SL50_TP100,3,14,537,167,370,31.1,-13715.64,0.77,278.39,162.72,15358.92,2100.72,5219.64,136284.36
5min,Bollinger,bb_period=20|bb_std=2.0,SL75_TP200_Tr1.5,3,5,408,128,280,31.37,-13716.93,0.75,323.94,197.07,17685.24,2166.79,3965.76,136283.07
3min,Momentum,lookback=8|atr_mult=1.5,SL100_TP300,5,14,306,89,217,29.08,-13717.14,0.86,975.71,463.39,16941.54,2395.8,4957.2,136282.86
1min,Stochastic,k_per=14|d_per=5|ob=70|os_level=30,SL100_TP300,1,5,1068,483,585,45.22,-13718.32,0.76,89.86,97.65,14210.61,2055.96,3460.32,136281.68
1min,Stochastic,k_per=14|d_per=5|ob=70|os_level=30,SL100_TP300,1,10,1068,483,585,45.22,-13718.32,0.76,89.86,97.65,14210.61,2055.96,3460.32,136281.68
1min,Stochastic,k_per=14|d_per=5|ob=70|os_level=30,SL100_TP300,1,14,1068,483,585,45.22,-13718.32,0.76,89.86,97.65,14210.61,2055.96,3460.32,136281.68
5min,Confluence,rsi_period=7|bb_period=20|fast_ema=8|slow_ema=34,SL75_TP150,5,5,299,100,199,33.44,-13718.79,0.82,629.45,385.25,18730.59,2235.4,4843.8,136281.21
5min,Confluence,rsi_period=7|bb_period=20|fast_ema=8|slow_ema=34,SL75_TP150,5,10,299,100,199,33.44,-13718.79,0.82,629.45,385.25,18730.59,2235.4,4843.8,136281.21
5min,Confluence,rsi_period=7|bb_period=20|fast_ema=8|slow_ema=34,SL75_TP150,5,14,299,100,199,33.44,-13718.79,0.82,629.45,385.25,18730.59,2235.4,4843.8,136281.21
5min,Stochastic,k_per=9|d_per=5|ob=80|os_level=20,SL50_TP100,5,5,168,43,125,25.6,-13721.58,0.6,469.27,271.2,15468.0,2169.6,2721.6,136278.42
5min,Stochastic,k_per=9|d_per=5|ob=80|os_level=20,SL50_TP100,5,10,168,43,125,25.6,-13721.58,0.6,469.27,271.2,15468.0,2169.6,2721.6,136278.42
5min,Stochastic,k_per=9|d_per=5|ob=80|os_level=20,SL50_TP100,5,14,168,43,125,25.6,-13721.58,0.6,469.27,271.2,15468.0,2169.6,2721.6,136278.42
3min,Confluence,rsi_period=14|bb_period=15|fast_ema=5|slow_ema=21,SL50_TP150_Tr1x,1,10,855,221,634,25.85,-13727.2,0.3,26.91,31.03,13744.91,1179.61,2770.2,136272.8
3min,Stochastic,k_per=5|d_per=3|ob=70|os_level=30,SL100_TP300,3,5,462,191,271,41.34,-13727.56,0.83,357.85,302.87,18034.76,2189.04,4490.64,136272.44
3min,Stochastic,k_per=5|d_per=3|ob=70|os_level=30,SL100_TP300,3,10,462,191,271,41.34,-13727.56,0.83,357.85,302.87,18034.76,2189.04,4490.64,136272.44
3min,Stochastic,k_per=5|d_per=3|ob=70|os_level=30,SL100_TP300,3,14,462,191,271,41.34,-13727.56,0.83,357.85,302.87,18034.76,2189.04,4490.64,136272.44
1min,Stochastic,k_per=5|d_per=5|ob=70|os_level=30,SL100_Trail2x,1,10,1229,416,813,33.85,-13732.77,0.64,58.02,46.58,13889.57,1841.05,3981.96,136267.23
1min,Momentum,lookback=8|atr_mult=2.0,SL40_TP80,1,5,1534,442,1092,28.81,-13733.15,0.71,74.56,42.75,13856.71,1448.88,4970.16,136266.85
1min,Confluence,rsi_period=14|bb_period=20|fast_ema=8|slow_ema=34,SL75_TP150,3,5,1312,503,809,38.34,-13733.56,0.89,221.47,154.67,18310.47,2197.57,12752.64,136266.44
1min,Confluence,rsi_period=14|bb_period=20|fast_ema=8|slow_ema=34,SL75_TP150,3,10,1312,503,809,38.34,-13733.56,0.89,221.47,154.67,18310.47,2197.57,12752.64,136266.44
1min,Confluence,rsi_period=14|bb_period=20|fast_ema=8|slow_ema=34,SL75_TP150,3,14,1312,503,809,38.34,-13733.56,0.89,221.47,154.67,18310.47,2197.57,12752.64,136266.44
5min,Stochastic,k_per=5|d_per=3|ob=70|os_level=30,SL50_Trail1x,1,14,480,92,388,19.17,-13736.43,0.22,41.22,45.18,13736.44,1268.55,1555.2,136263.57
2min,Bollinger,bb_period=10|bb_std=2.0,SL100_Trail2x,1,10,1100,408,692,37.09,-13738.05,0.69,75.98,64.65,14599.2,2005.6,3564.0,136261.95
2min,Stochastic,k_per=14|d_per=5|ob=75|os_level=25,SL75_Trail1.5x,1,5,741,216,525,29.15,-13741.53,0.49,61.1,51.31,13923.7,2073.73,2400.84,136258.47
2min,Momentum,lookback=13|atr_mult=2.5,SL50_TP100,3,5,685,217,468,31.68,-13744.17,0.82,286.02,161.99,14740.65,2095.2,6658.2,136255.83
5min,Momentum,lookback=8|atr_mult=2.0,SL100_TP300,5,5,184,43,141,23.37,-13745.83,0.8,1310.78,497.23,15611.01,2445.99,2980.8,136254.17
1min,Stochastic,k_per=5|d_per=3|ob=80|os_level=20,SL100_Trail2x,1,10,1036,348,688,33.59,-13750.14,0.58,53.89,47.25,13854.43,2028.78,3356.64,136249.86
1min,Momentum,lookback=13|atr_mult=1.0,SL100_TP300,1,14,1298,370,928,28.51,-13752.42,0.77,123.66,64.12,16186.32,2045.05,4205.52,136247.58
3min,Stochastic,k_per=5|d_per=5|ob=75|os_level=25,SL75_Trail1.5x,3,5,247,64,183,25.91,-13754.2,0.55,258.98,165.73,13774.4,2086.1,2400.84,136245.8
5min,RSI_Reversion,rsi_period=9|rsi_buy=30|rsi_sell=70,SL75_Trail1.5x,3,5,253,68,185,26.88,-13757.48,0.6,309.37,188.08,15235.7,2038.71,2459.16,136242.52
2min,RSI_Reversion,rsi_period=5|rsi_buy=25|rsi_sell=75,SL40_TP80,5,5,849,296,553,34.86,-13758.8,0.89,366.77,221.2,16523.39,2199.2,13753.8,136241.2
2min,RSI_Reversion,rsi_period=5|rsi_buy=25|rsi_sell=75,SL40_TP80,5,10,849,296,553,34.86,-13758.8,0.89,366.77,221.2,16523.39,2199.2,13753.8,136241.2
2min,RSI_Reversion,rsi_period=5|rsi_buy=25|rsi_sell=75,SL40_TP80,5,14,849,296,553,34.86,-13758.8,0.89,366.77,221.2,16523.39,2199.2,13753.8,136241.2
2min,RSI_Reversion,rsi_period=7|rsi_buy=25|rsi_sell=75,SL75_Trail1.5x,3,10,567,172,395,30.34,-13759.62,0.75,241.31,139.91,14477.06,2197.53,5511.24,136240.38
2min,RSI_Reversion,rsi_period=5|rsi_buy=15|rsi_sell=85,SL75_TP200_Tr1.5,5,5,348,111,237,31.9,-13762.27,0.76,395.96,243.52,17119.97,2377.2,5637.6,136237.73
5min,Momentum,lookback=3|atr_mult=2.0,SL50_Trail1x,5,14,194,46,148,23.71,-13763.61,0.59,422.0,224.16,13763.61,2169.6,3142.8,136236.39
5min,Confluence,rsi_period=7|bb_period=15|fast_ema=8|slow_ema=34,SL50_TP100,3,5,425,128,297,30.12,-13764.02,0.71,262.74,159.58,15626.78,2115.36,4131.0,136235.98
5min,Confluence,rsi_period=7|bb_period=15|fast_ema=8|slow_ema=34,SL50_TP100,3,10,425,128,297,30.12,-13764.02,0.71,262.74,159.58,15626.78,2115.36,4131.0,136235.98
5min,Confluence,rsi_period=7|bb_period=15|fast_ema=8|slow_ema=34,SL50_TP100,3,14,425,128,297,30.12,-13764.02,0.71,262.74,159.58,15626.78,2115.36,4131.0,136235.98
2min,Momentum,lookback=13|atr_mult=1.5,SL50_TP150,3,14,874,219,655,25.06,-13766.26,0.87,405.69,156.66,15091.66,2146.08,8495.28,136233.74
2min,Momentum,lookback=3|atr_mult=1.0,SL100_TP200,1,10,1219,375,844,30.76,-13766.4,0.78,128.11,73.23,15062.1,2062.76,3949.56,136233.6
5min,Bollinger,bb_period=15|bb_std=2.5,SL75_Trail1.5x,3,10,209,67,142,32.06,-13766.91,0.5,207.44,194.83,13766.91,1904.42,2031.48,136233.09
1min,Momentum,lookback=5|atr_mult=1.5,SL75_TP150,1,5,1462,434,1028,29.69,-13766.93,0.77,105.49,57.93,13957.57,2062.92,4736.88,136233.07
5min,VWAP_Reversion,vwap_dist=2.0,SL50_Trail1x,1,14,651,147,504,22.58,-13767.19,0.39,59.93,44.8,13825.86,2001.14,2109.24,136232.81
1min,RSI_Reversion,rsi_period=14|rsi_buy=25|rsi_sell=75,SL75_TP200_Tr1.5,5,14,215,64,151,29.77,-13771.55,0.49,208.34,179.51,14060.64,2177.42,3483.0,136228.45
2min,Bollinger,bb_period=10|bb_std=1.5,SL30_TP60,1,5,2401,801,1600,33.36,-13773.22,0.73,47.26,32.27,13979.62,1339.36,7779.24,136226.78
2min,Bollinger,bb_period=10|bb_std=1.5,SL30_TP60,1,10,2401,801,1600,33.36,-13773.22,0.73,47.26,32.27,13979.62,1339.36,7779.24,136226.78
2min,Bollinger,bb_period=10|bb_std=1.5,SL30_TP60,1,14,2401,801,1600,33.36,-13773.22,0.73,47.26,32.27,13979.62,1339.36,7779.24,136226.78
3min,Stochastic,k_per=14|d_per=5|ob=70|os_level=30,SL75_TP200_Tr1.5,1,10,573,133,440,23.21,-13775.88,0.44,79.95,55.48,13952.26,1499.02,1856.52,136224.12
5min,Momentum,lookback=8|atr_mult=1.5,SL50_Trail1x,1,5,611,124,487,20.29,-13777.51,0.34,56.73,42.73,13814.07,1303.27,1979.64,136222.49
1min,Momentum,lookback=5|atr_mult=2.5,SL75_TP200_Tr1.5,1,5,778,179,599,23.01,-13777.83,0.35,41.85,35.51,13894.35,1383.89,2520.72,136222.17
3min,RSI_Reversion,rsi_period=9|rsi_buy=30|rsi_sell=70,SL100_Trail2x,5,5,288,102,186,35.42,-13778.26,0.8,547.9,374.54,13778.26,2452.11,4665.6,136221.74
5min,Stochastic,k_per=9|d_per=5|ob=80|os_level=20,SL50_Trail1x,3,5,179,33,146,18.44,-13780.9,0.26,143.75,126.88,14149.91,1846.36,1739.88,136219.1
3min,Stochastic,k_per=9|d_per=3|ob=75|os_level=25,SL50_TP150_Tr1x,1,10,630,140,490,22.22,-13781.69,0.27,35.65,38.31,13781.69,1315.17,2041.2,136218.31
2min,Momentum,lookback=8|atr_mult=2.5,SL40_TP80,3,14,584,177,407,30.31,-13788.48,0.74,227.28,132.72,14432.16,2123.52,5676.48,136211.52
5min,Momentum,lookback=13|atr_mult=1.5,SL50_TP150,3,14,502,114,388,22.71,-13789.45,0.78,432.07,162.49,15014.29,2115.36,4879.44,136210.55
3min,Momentum,lookback=8|atr_mult=2.0,SL50_Trail1x,1,5,624,132,492,21.15,-13790.22,0.28,40.01,38.76,13803.83,1283.08,2021.76,136209.78
5min,Bollinger,bb_period=15|bb_std=2.5,SL75_TP200_Tr1.5,5,14,198,70,128,35.35,-13790.93,0.67,406.14,329.85,14040.32,2385.51,3207.6,136209.07
5min,Stochastic,k_per=9|d_per=5|ob=80|os_level=20,SL100_Trail2x,3,14,154,40,114,25.97,-13791.1,0.52,380.01,254.31,14466.57,2189.04,1496.88,136208.9
3min,RSI_Reversion,rsi_period=7|rsi_buy=25|rsi_sell=75,SL75_Trail1.5x,3,10,357,101,256,28.29,-13793.78,0.66,267.62,159.47,16668.34,2236.11,3470.04,136206.22
5min,Momentum,lookback=8|atr_mult=2.0,SL50_TP150,5,10,310,70,240,22.58,-13797.01,0.79,728.8,270.05,14672.81,2237.6,5022.0,136202.99
2min,Momentum,lookback=8|atr_mult=2.5,SL50_Trail1x,1,14,711,164,547,23.07,-13802.0,0.31,37.25,36.4,13837.83,1272.09,2303.64,136198.0
2min,Momentum,lookback=8|atr_mult=2.5,SL50_TP150_Tr1x,1,14,711,164,547,23.07,-13802.0,0.31,37.25,36.4,13837.83,1272.09,2303.64,136198.0
2min,Momentum,lookback=5|atr_mult=2.0,SL30_TP60,3,5,729,226,503,31.0,-13805.88,0.73,167.28,102.61,14102.28,2028.0,7085.88,136194.12
5min,Momentum,lookback=13|atr_mult=1.5,SL50_TP150_Tr1x,1,10,674,149,525,22.11,-13808.52,0.38,57.44,42.6,13896.06,1222.2,2183.76,136191.48
3min,Stochastic,k_per=5|d_per=3|ob=75|os_level=25,SL75_TP150,3,5,442,156,286,35.29,-13809.23,0.8,344.9,236.41,14072.63,2177.64,4296.24,136190.77
3min,Stochastic,k_per=5|d_per=3|ob=75|os_level=25,SL75_TP150,3,10,442,156,286,35.29,-13809.23,0.8,344.9,236.41,14072.63,2177.64,4296.24,136190.77
3min,Stochastic,k_per=5|d_per=3|ob=75|os_level=25,SL75_TP150,3,14,442,156,286,35.29,-13809.23,0.8,344.9,236.41,14072.63,2177.64,4296.24,136190.77
1min,Momentum,lookback=3|atr_mult=1.5,SL100_TP200,3,14,906,300,606,33.11,-13810.35,0.88,345.13,193.65,17622.46,2295.2,8806.32,136189.65
3min,Stochastic,k_per=5|d_per=5|ob=75|os_level=25,SL50_TP150,5,5,234,53,181,22.65,-13810.75,0.72,665.59,271.2,16702.96,2254.4,3790.8,136189.25
3min,Stochastic,k_per=5|d_per=5|ob=75|os_level=25,SL50_TP150,5,10,234,53,181,22.65,-13810.75,0.72,665.59,271.2,16702.96,2254.4,3790.8,136189.25
3min,Stochastic,k_per=5|d_per=5|ob=75|os_level=25,SL50_TP150,5,14,234,53,181,22.65,-13810.75,0.72,665.59,271.2,16702.96,2254.4,3790.8,136189.25
2min,Stochastic,k_per=14|d_per=3|ob=80|os_level=20,SL75_Trail1.5x,1,10,750,212,538,28.27,-13811.03,0.49,62.79,50.41,13942.94,1422.02,2430.0,136188.97
2min,Momentum,lookback=13|atr_mult=1.0,SL30_TP60,1,10,1909,571,1338,29.91,-13817.16,0.7,55.52,34.02,14068.52,1525.2,6185.16,136182.84
5min,Stochastic,k_per=14|d_per=5|ob=75|os_level=25,SL75_TP200_Tr1.5,3,10,290,78,212,26.9,-13820.99,0.66,347.41,193.01,16845.55,2066.97,2818.8,136179.01
5min,RSI_Reversion,rsi_period=14|rsi_buy=30|rsi_sell=70,SL50_TP150_Tr1x,5,10,116,25,91,21.55,-13823.09,0.34,283.27,229.72,13823.09,1495.77,1879.2,136176.91
2min,Stochastic,k_per=14|d_per=5|ob=75|os_level=25,SL75_TP150,5,5,450,163,287,36.22,-13824.85,0.88,610.49,394.89,21591.87,2377.2,7290.0,136175.15
2min,Stochastic,k_per=14|d_per=5|ob=75|os_level=25,SL75_TP150,5,10,450,163,287,36.22,-13824.85,0.88,610.49,394.89,21591.87,2377.2,7290.0,136175.15
2min,Stochastic,k_per=14|d_per=5|ob=75|os_level=25,SL75_TP150,5,14,450,163,287,36.22,-13824.85,0.88,610.49,394.89,21591.87,2377.2,7290.0,136175.15
2min,Bollinger,bb_period=10|bb_std=1.5,SL100_TP300,1,5,1702,774,928,45.48,-13833.46,0.8,70.87,74.01,16791.36,2096.7,5514.48,136166.54
2min,Bollinger,bb_period=10|bb_std=1.5,SL100_TP300,1,10,1702,774,928,45.48,-13833.46,0.8,70.87,74.01,16791.36,2096.7,5514.48,136166.54
2min,Bollinger,bb_period=10|bb_std=1.5,SL100_TP300,1,14,1702,774,928,45.48,-13833.46,0.8,70.87,74.01,16791.36,2096.7,5514.48,136166.54
3min,Stochastic,k_per=9|d_per=3|ob=75|os_level=25,SL50_Trail1x,1,5,636,144,492,22.64,-13834.33,0.25,32.33,37.58,13834.33,1234.81,2060.64,136165.67
2min,Stochastic,k_per=14|d_per=3|ob=80|os_level=20,SL75_Trail1.5x,1,14,749,213,536,28.44,-13840.58,0.49,62.04,50.48,13941.36,1336.68,2426.76,136159.42
1min,Momentum,lookback=5|atr_mult=2.5,SL50_Trail1x,1,14,988,231,757,23.38,-13844.85,0.33,29.95,27.43,13872.94,1386.17,3201.12,136155.15
1min,Momentum,lookback=5|atr_mult=2.5,SL50_TP150_Tr1x,1,14,988,231,757,23.38,-13844.85,0.33,29.95,27.43,13872.94,1386.17,3201.12,136155.15
5min,Confluence,rsi_period=7|bb_period=15|fast_ema=8|slow_ema=34,SL50_TP150,5,5,368,99,269,26.9,-13846.6,0.81,580.01,264.94,16658.2,2256.8,5961.6,136153.4
5min,Confluence,rsi_period=7|bb_period=15|fast_ema=8|slow_ema=34,SL50_TP150,5,10,368,99,269,26.9,-13846.6,0.81,580.01,264.94,16658.2,2256.8,5961.6,136153.4
5min,Confluence,rsi_period=7|bb_period=15|fast_ema=8|slow_ema=34,SL50_TP150,5,14,368,99,269,26.9,-13846.6,0.81,580.01,264.94,16658.2,2256.8,5961.6,136153.4
1min,Momentum,lookback=13|atr_mult=1.0,SL100_TP200,1,10,1399,409,990,29.24,-13846.66,0.79,124.13,65.27,15255.47,2047.53,4532.76,136153.34
5min,Momentum,lookback=13|atr_mult=1.5,SL100_Trail2x,1,5,397,94,303,23.68,-13846.98,0.46,123.8,84.1,13998.87,1585.17,1286.28,136153.02
3min,Momentum,lookback=13|atr_mult=2.0,SL100_TP300,5,5,231,59,172,25.54,-13847.24,0.83,1135.75,470.1,18243.7,2437.0,3742.2,136152.76
5min,Momentum,lookback=5|atr_mult=1.0,SL50_TP150_Tr1x,1,14,770,179,591,23.25,-13852.03,0.46,65.76,43.36,13852.03,1396.99,2494.8,136147.97
1min,Stochastic,k_per=9|d_per=3|ob=75|os_level=25,SL100_TP200,3,5,886,457,429,51.58,-13852.73,0.88,228.84,276.07,22288.27,2262.01,8611.92,136147.27
1min,Stochastic,k_per=9|d_per=3|ob=75|os_level=25,SL100_TP200,3,10,886,457,429,51.58,-13852.73,0.88,228.84,276.07,22288.27,2262.01,8611.92,136147.27
1min,Stochastic,k_per=9|d_per=3|ob=75|os_level=25,SL100_TP200,3,14,886,457,429,51.58,-13852.73,0.88,228.84,276.07,22288.27,2262.01,8611.92,136147.27
2min,Stochastic,k_per=9|d_per=3|ob=80|os_level=20,SL50_TP150_Tr1x,1,5,735,164,571,22.31,-13855.36,0.27,31.95,33.44,13865.85,1230.37,2381.4,136144.64
3min,RSI_Reversion,rsi_period=5|rsi_buy=15|rsi_sell=85,SL75_TP200_Tr1.5,3,14,221,58,163,26.24,-13859.98,0.46,201.1,156.59,14447.26,1799.76,2148.12,136140.02
5min,Stochastic,k_per=14|d_per=3|ob=70|os_level=30,SL50_TP150_Tr1x,1,5,605,134,471,22.15,-13861.84,0.29,41.56,41.25,13922.44,1059.06,1960.2,136138.16
3min,Momentum,lookback=5|atr_mult=1.5,SL50_TP150,3,5,519,119,400,22.93,-13864.77,0.78,403.57,154.73,14302.05,2115.36,5044.68,136135.23
3min,Stochastic,k_per=9|d_per=3|ob=75|os_level=25,SL50_TP150_Tr1x,1,14,630,140,490,22.22,-13870.48,0.26,35.23,38.37,13885.63,1338.15,2041.2,136129.52
2min,VWAP_Reversion,vwap_dist=2.0,SL100_Trail2x,1,14,960,298,662,31.04,-13870.8,0.68,100.75,66.31,14938.99,2023.7,3110.4,136129.2
3min,Stochastic,k_per=5|d_per=3|ob=80|os_level=20,SL50_TP150,5,5,284,68,216,23.94,-13875.87,0.76,657.4,271.2,14083.48,2169.6,4600.8,136124.13
3min,Stochastic,k_per=5|d_per=3|ob=80|os_level=20,SL50_TP150,5,10,284,68,216,23.94,-13875.87,0.76,657.4,271.2,14083.48,2169.6,4600.8,136124.13
3min,Stochastic,k_per=5|d_per=3|ob=80|os_level=20,SL50_TP150,5,14,284,68,216,23.94,-13875.87,0.76,657.4,271.2,14083.48,2169.6,4600.8,136124.13
5min,Bollinger,bb_period=10|bb_std=2.0,SL40_TP80,5,5,532,180,352,33.83,-13878.34,0.82,350.47,218.64,17439.54,2181.6,8618.4,136121.66
5min,Bollinger,bb_period=10|bb_std=2.0,SL40_TP80,5,10,532,180,352,33.83,-13878.34,0.82,350.47,218.64,17439.54,2181.6,8618.4,136121.66
5min,Bollinger,bb_period=10|bb_std=2.0,SL40_TP80,5,14,532,180,352,33.83,-13878.34,0.82,350.47,218.64,17439.54,2181.6,8618.4,136121.66
5min,Momentum,lookback=8|atr_mult=2.0,SL40_TP80,3,10,382,102,280,26.7,-13880.04,0.63,227.28,132.37,14168.16,2028.96,3713.04,136119.96
5min,Stochastic,k_per=9|d_per=5|ob=80|os_level=20,SL50_TP150_Tr1x,3,5,179,33,146,18.44,-13880.33,0.25,140.74,126.88,14249.34,1846.36,1739.88,136119.67
3min,Bollinger,bb_period=20|bb_std=2.0,SL50_TP100,5,5,556,192,364,34.53,-13882.19,0.86,433.38,266.74,15090.19,2216.4,9007.2,136117.81
3min,Bollinger,bb_period=20|bb_std=2.0,SL50_TP100,5,10,556,192,364,34.53,-13882.19,0.86,433.38,266.74,15090.19,2216.4,9007.2,136117.81
3min,Bollinger,bb_period=20|bb_std=2.0,SL50_TP100,5,14,556,192,364,34.53,-13882.19,0.86,433.38,266.74,15090.19,2216.4,9007.2,136117.81
2min,RSI_Reversion,rsi_period=7|rsi_buy=25|rsi_sell=75,SL100_Trail2x,5,5,383,124,259,32.38,-13882.94,0.83,550.78,317.3,16671.73,2494.03,6204.6,136117.06
3min,Confluence,rsi_period=14|bb_period=15|fast_ema=5|slow_ema=21,SL50_Trail1x,1,10,855,221,634,25.85,-13889.73,0.29,26.17,31.03,13907.44,1179.61,2770.2,136110.27
3min,Stochastic,k_per=14|d_per=5|ob=75|os_level=25,SL50_TP150,5,5,350,85,265,24.29,-13889.97,0.81,682.09,271.2,15776.62,2254.4,5670.0,136110.03
3min,Stochastic,k_per=14|d_per=5|ob=75|os_level=25,SL50_TP150,5,10,350,85,265,24.29,-13889.97,0.81,682.09,271.2,15776.62,2254.4,5670.0,136110.03
3min,Stochastic,k_per=14|d_per=5|ob=75|os_level=25,SL50_TP150,5,14,350,85,265,24.29,-13889.97,0.81,682.09,271.2,15776.62,2254.4,5670.0,136110.03
2min,Confluence,rsi_period=14|bb_period=15|fast_ema=5|slow_ema=21,SL40_TP80,3,5,1206,403,803,33.42,-13894.14,0.86,203.29,119.33,14754.73,2109.0,11722.32,136105.86
2min,Confluence,rsi_period=14|bb_period=15|fast_ema=5|slow_ema=21,SL40_TP80,3,10,1206,403,803,33.42,-13894.14,0.86,203.29,119.33,14754.73,2109.0,11722.32,136105.86
2min,Confluence,rsi_period=14|bb_period=15|fast_ema=5|slow_ema=21,SL40_TP80,3,14,1206,403,803,33.42,-13894.14,0.86,203.29,119.33,14754.73,2109.0,11722.32,136105.86
5min,Momentum,lookback=13|atr_mult=1.0,SL75_TP200_Tr1.5,1,14,646,164,482,25.39,-13898.55,0.56,105.82,64.84,14504.38,1233.99,2093.04,136101.45
2min,Stochastic,k_per=5|d_per=5|ob=80|os_level=20,SL50_TP150_Tr1x,3,5,242,57,185,23.55,-13899.63,0.26,84.61,101.2,13931.09,1747.8,2352.24,136100.37
1min,Bollinger,bb_period=15|bb_std=2.0,SL100_TP200,3,5,986,507,479,51.42,-13901.15,0.89,223.26,265.33,17167.44,2165.38,9583.92,136098.85
1min,Bollinger,bb_period=15|bb_std=2.0,SL100_TP200,3,10,986,507,479,51.42,-13901.15,0.89,223.26,265.33,17167.44,2165.38,9583.92,136098.85
1min,Bollinger,bb_period=15|bb_std=2.0,SL100_TP200,3,14,986,507,479,51.42,-13901.15,0.89,223.26,265.33,17167.44,2165.38,9583.92,136098.85
3min,Bollinger,bb_period=10|bb_std=2.5,SL75_Trail1.5x,3,10,279,80,199,28.67,-13906.73,0.58,236.68,165.03,15415.77,2148.83,2711.88,136093.27
5min,Stochastic,k_per=5|d_per=5|ob=75|os_level=25,SL50_TP150_Tr1x,3,5,193,38,155,19.69,-13908.3,0.29,149.38,126.35,13908.3,1310.53,1875.96,136091.7
2min,Momentum,lookback=8|atr_mult=2.5,SL30_TP60,3,14,669,203,466,30.34,-13909.68,0.71,167.28,102.72,14167.92,2039.76,6502.68,136090.32
3min,Confluence,rsi_period=7|bb_period=20|fast_ema=5|slow_ema=21,SL30_TP60,3,5,824,263,561,31.92,-13910.29,0.75,160.44,100.01,13963.09,2054.29,8009.28,136089.71
3min,Confluence,rsi_period=7|bb_period=20|fast_ema=5|slow_ema=21,SL30_TP60,3,10,824,263,561,31.92,-13910.29,0.75,160.44,100.01,13963.09,2054.29,8009.28,136089.71
3min,Confluence,rsi_period=7|bb_period=20|fast_ema=5|slow_ema=21,SL30_TP60,3,14,824,263,561,31.92,-13910.29,0.75,160.44,100.01,13963.09,2054.29,8009.28,136089.71
2min,EMA_Pullback,fast_ema=8|slow_ema=34,SL100_TP300,5,5,460,113,347,24.57,-13911.97,0.9,1111.32,401.99,25091.71,2485.82,7452.0,136088.03
